,target1,target2
23183,8793,8175
23184,9121,8176
23185,9121,8176
23186,10552,8176
23187,8834,8177
23188,9138,8177
23189,8736,8177
23190,8916,8177
23191,8784,8177
23192,8835,8177
23193,9804,8177
23194,9048,8177
23195,9361,8178
23196,8725,8178
23197,9207,8178
23198,10049,8178
23199,10766,8179
23200,9124,8180
23201,10549,8181
23202,10090,8181
23203,9983,8182
23204,9117,8183
23205,10684,8184
23206,10684,8185
23207,9864,8186
23208,10157,8187
23209,10904,8188
23210,8626,8189
23211,10057,8189
23212,10493,8189
23213,9899,8189
23214,10128,8189
23215,9388,8189
23216,10095,8189
23217,8784,8189
23218,10148,8190
23219,8747,8190
23220,10920,8191
23221,10240,8192
23222,10240,8193
23223,9847,8194
23224,9379,8194
23225,10992,8195
23226,9072,8196
23227,10060,8197
23228,8836,8198
23229,8889,8199
23230,9483,8200
23231,9700,8200
23232,9046,8201
23233,10057,8202
23234,9784,8202
23235,10840,8203
23236,9554,8203
23237,9072,8203
23238,10060,8203
23239,8800,8204
23240,8822,8204
23241,8778,8204
23242,4929,8204
23243,8654,8204
23244,8674,8205
23245,8468,8206
23246,9245,8207
23247,8395,8207
23248,10397,8207
23249,10049,8207
23250,9594,8208
23251,10090,8209
23252,10049,8209
23253,8988,8210
23254,9844,8211
23255,9295,8212
23256,9864,8213
23257,9981,8214
23258,9121,8214
23259,8675,8215
23260,9844,8216
23261,9844,8217
23262,9600,8218
23263,8599,8218
23264,8801,8219
23265,8653,8219
23266,10561,8220
23267,9382,8220
23268,9864,8220
23269,9863,8221
23270,10192,8221
23271,10585,8221
23272,8651,8221
23273,9864,8221
23274,10060,8221
23275,8784,8221
23276,10243,8222
23277,8733,8223
23278,10846,8224
23279,9741,8224
23280,9354,8224
23281,10997,8224
23282,8952,8224
23283,9626,8224
23284,8774,8224
23285,10049,8224
23286,9644,8225
23287,8995,8226
23288,8436,8227
23289,9797,8227
23290,9930,8227
23291,10744,8228
23292,8599,8228
23293,10708,8228
23294,8901,8229
23295,10072,8230
23296,9695,8231
23297,9052,8232
23298,10552,8233
23299,10082,8234
23300,9121,8235
23301,10524,8236
23302,8598,8237
23303,8949,8238
23304,8415,8239
23305,9492,8239
23306,8381,8239
23307,9865,8240
23308,10694,8241
23309,10089,8242
23310,11001,8242
23311,10090,8242
23312,9739,8243
23313,9207,8243
23314,9415,8243
23315,8736,8243
23316,9072,8243
23317,10060,8243
23318,8784,8243
23319,8418,8243
23320,10524,8244
23321,10022,8245
23322,9195,8245
23323,9112,8246
23324,9113,8246
23325,8389,8246
23326,9121,8246
23327,10552,8246
23328,9121,8246
23329,9482,8247
23330,8793,8247
23331,9902,8248
23332,8939,8249
23333,9121,8250
23334,8831,8251
23335,9117,8252
23336,10100,8252
23337,10599,8253
23338,10561,8254
23339,9817,8255
23340,9817,8255
23341,8784,8255
23342,10804,8256
23343,8416,8257
23344,10148,8257
23345,8673,8257
23346,8381,8258
23347,10174,8259
23348,10470,8259
23349,10152,8259
23350,10920,8259
23351,8674,8259
23352,8793,8259
23353,10397,8260
23354,10049,8261
23355,9354,8262
23356,10106,8262
23357,9577,8262
23358,10074,8262
23359,9124,8262
23360,10752,8263
23361,8883,8263
23362,9828,8263
23363,8378,8264
23364,9212,8264
23365,8395,8264
23366,10240,8264
23367,10514,8265
23368,10816,8266
23369,9155,8267
23370,10524,8267
23371,9663,8268
23372,11011,8269
23373,9294,8270
23374,9466,8271
23375,8793,8272
23376,9521,8273
23377,9521,8273
23378,9223,8273
23379,8675,8273
23380,8757,8274
23381,8978,8275
23382,9704,8275
23383,9784,8275
23384,8675,8275
23385,8418,8275
23386,9048,8276
23387,10997,8277
23388,9041,8278
23389,9379,8278
23390,8990,8279
23391,9529,8279
23392,9932,8279
23393,8453,8279
23394,8974,8279
23395,10099,8279
23396,8781,8279
23397,9717,8280
23398,10290,8281
23399,9995,8281
23400,8717,8281
23401,9086,8281
23402,10187,8281
23403,9572,8281
23404,9369,8281
23405,10106,8281
23406,9484,8281
23407,10823,8281
23408,9125,8281
23409,9556,8281
23410,8674,8281
23411,9971,8281
23412,8784,8282
23413,9573,8283
23414,8883,8283
23415,9827,8284
23416,9430,8284
23417,8836,8284
23418,8497,8284
23419,9326,8284
23420,9650,8285
23421,10808,8285
23422,11014,8285
23423,8797,8285
23424,8497,8285
23425,10209,8285
23426,10288,8286
23427,10653,8287
23428,10904,8288
23429,9361,8289
23430,8725,8289
23431,9784,8289
23432,10552,8289
23433,9499,8289
23434,9492,8290
23435,11021,8290
23436,9276,8290
23437,10074,8290
23438,9124,8290
23439,9124,8290
23440,9124,8290
23441,9124,8290
23442,9124,8290
23443,9124,8290
23444,9124,8290
23445,9124,8290
23446,9947,8291
23447,8950,8291
23448,10727,8291
23449,8578,8291
23450,10222,8291
23451,8809,8292
23452,8863,8293
23453,10700,8294
23454,9124,8294
23455,9457,8295
23456,8673,8295
23457,8824,8296
23458,8859,8296
23459,9121,8296
23460,10049,8296
23461,10727,8297
23462,9695,8297
23463,11024,8298
23464,9554,8298
23465,9554,8299
23466,10288,8300
23467,10045,8301
23468,8415,8301
23469,9823,8301
23470,8883,8301
23471,9506,8301
23472,10606,8302
23473,11025,8302
23474,10210,8302
23475,8404,8302
23476,9815,8303
23477,8764,8304
23478,9258,8304
23479,8420,8304
23480,10096,8304
23481,8430,8304
23482,9539,8304
23483,10072,8304
23484,10903,8304
23485,9355,8304
23486,8705,8304
23487,9331,8304
23488,11027,8304
23489,8875,8304
23490,8674,8304
23491,9043,8304
23492,10222,8304
23493,10060,8305
23494,9860,8306
23495,9784,8307
23496,8411,8308
23497,10049,8308
23498,10049,8309
23499,4929,8309
23500,8654,8309
23501,9833,8310
23502,8420,8310
23503,8974,8310
23504,8747,8310
23505,9923,8311
23506,9382,8311
23507,8654,8311
23508,8550,8312
23509,8373,8313
23510,9890,8313
23511,10982,8314
23512,9817,8314
23513,9636,8315
23514,9637,8315
23515,8675,8315
23516,8835,8315
23517,9695,8315
23518,10903,8316
23519,8587,8317
23520,10074,8317
23521,9155,8318
23522,10524,8318
23523,9235,8319
23524,11035,8320
23525,8362,8321
23526,8362,8321
23527,9890,8321
23528,9494,8322
23529,8830,8323
23530,9844,8324
23531,8675,8324
23532,10561,8325
23533,10531,8326
23534,9026,8327
23535,8814,8328
23536,8995,8328
23537,8599,8329
23538,10708,8329
23539,8836,8330
23540,9092,8331
23541,9919,8332
23542,9373,8333
23543,8578,8334
23544,9121,8335
23545,8729,8336
23546,8498,8337
23547,8978,8337
23548,10049,8337
23549,9015,8337
23550,8432,8338
23551,9423,8339
23552,10071,8341
23553,9725,8342
23554,9235,8343
23555,9329,8346
23556,8906,8348
23557,9079,8348
23558,9151,8348
23559,9450,8348
23560,9618,8348
23561,10102,8348
23562,10521,8348
23563,10621,8348
23564,10645,8348
23565,10792,8348
23566,8760,8349
23567,9261,8350
23568,8395,8351
23569,8701,8353
23570,8472,8355
23571,10776,8358
23572,8377,8359
23573,9716,8361
23574,10793,8362
23575,9496,8366
23576,9141,8367
23577,8580,8368
23578,10915,8369
23579,10533,8372
23580,8768,8379
23581,10861,8382
23582,9973,8384
23583,8620,8385
23584,8718,8392
23585,9012,8394
23586,9218,8395
23587,10211,8395
23588,10237,8395
23589,8518,8396
23590,8534,8398
23591,8830,8399
23592,9275,8399
23593,9819,8399
23594,9827,8399
23595,10646,8399
23596,9803,8401
23597,9907,8401
23598,9577,8403
23599,9661,8405
23600,10924,8407
23601,9481,8409
23602,8468,8416
23603,9569,8417
23604,10159,8418
23605,9165,8419
23606,9527,8422
23607,8947,8423
23608,8420,8424
23609,8771,8424
23610,8846,8424
23611,9355,8430
23612,8370,8431
23613,8400,8437
23614,8356,8440
23615,8931,8441
23616,8378,8445
23617,8917,8447
23618,9014,8448
23619,10280,8451
23620,8427,8454
23621,10568,8454
23622,9919,8457
23623,8374,8463
23624,8402,8465
23625,10292,8475
23626,8498,8477
23627,9695,8477
23628,10796,8477
23629,10505,8481
23630,8543,8482
23631,8742,8482
23632,9075,8490
23633,8357,8504
23634,10006,8504
23635,8974,8505
23636,8686,8506
23637,9096,8506
23638,10324,8507
23639,8517,8508
23640,8871,8508
23641,10772,8508
23642,8453,8510
23643,9601,8510
23644,9700,8510
23645,10190,8510
23646,8511,8511
23647,9607,8511
23648,9684,8511
23649,9811,8511
23650,10147,8511
23651,9000,8513
23652,9089,8513
23653,9800,8513
23654,9883,8514
23655,10890,8514
23656,9787,8515
23657,8396,8518
23658,9965,8519
23659,10418,8520
23660,10780,8521
23661,9947,8523
23662,10514,8523
23663,8533,8526
23664,9960,8528
23665,9566,8530
23666,9099,8532
23667,8380,8535
23668,10058,8535
23669,10196,8537
23670,10319,8537
23671,8387,8538
23672,8684,8540
23673,9575,8540
23674,10452,8540
23675,10659,8544
23676,8599,8546
23677,10553,8547
23678,10470,8548
23679,9444,8551
23680,9035,8553
23681,8592,8560
23682,10852,8561
23683,10995,8561
23684,8564,8564
23685,9518,8566
23686,8626,8567
23687,8963,8569
23688,10883,8570
23689,8571,8571
23690,9281,8576
23691,10339,8577
23692,8368,8580
23693,9708,8582
23694,8583,8583
23695,9774,8584
23696,10752,8586
23697,10912,8590
23698,10831,8591
23699,10442,8594
23700,9041,8596
23701,8883,8601
23702,9935,8601
23703,8989,8604
23704,10898,8604
23705,10981,8604
23706,10552,8605
23707,8503,8608
23708,10256,8608
23709,9223,8609
23710,9390,8611
23711,9366,8612
23712,8744,8613
23713,9602,8613
23714,8724,8616
23715,9838,8616
23716,8910,8623
23717,9768,8624
23718,10064,8624
23719,10928,8625
23720,8479,8628
23721,8811,8630
23722,9003,8630
23723,9080,8630
23724,10904,8630
23725,10739,8631
23726,9387,8632
23727,9673,8634
23728,8670,8635
23729,9027,8635
23730,9135,8635
23731,9233,8635
23732,9398,8635
23733,9957,8635
23734,9238,8637
23735,9346,8638
23736,9348,8641
23737,8930,8647
23738,8399,8653
23739,8563,8653
23740,8654,8653
23741,8778,8653
23742,8801,8653
23743,8973,8653
23744,8986,8653
23745,9011,8653
23746,9043,8653
23747,9124,8653
23748,9460,8653
23749,9539,8653
23750,9644,8653
23751,9746,8653
23752,9864,8653
23753,8497,8654
23754,8679,8654
23755,8680,8654
23756,8764,8654
23757,8881,8654
23758,9068,8654
23759,9179,8654
23760,9435,8654
23761,9659,8654
23762,9959,8654
23763,8404,8668
23764,8662,8668
23765,8766,8669
23766,8774,8669
23767,8877,8669
23768,8978,8669
23769,9494,8669
23770,10498,8669
23771,10524,8669
23772,10614,8669
23773,10970,8669
23774,9116,8670
23775,10168,8673
23776,10466,8674
23777,8375,8675
23778,9005,8675
23779,8765,8678
23780,8980,8679
23781,8692,8690
23782,9834,8712
23783,8887,8716
23784,8940,8719
23785,9246,8720
23786,8657,8724
23787,8745,8725
23788,10276,8725
23789,10490,8726
23790,8658,8732
23791,8882,8733
23792,8734,8736
23793,8737,8737
23794,8741,8737
23795,10013,8738
23796,9628,8743
23797,8428,8747
23798,9404,8747
23799,10203,8747
23800,10390,8747
23801,10594,8747
23802,10951,8747
23803,9810,8748
23804,9967,8753
23805,8758,8758
23806,9026,8762
23807,8678,8765
23808,9801,8765
23809,9128,8772
23810,9061,8773
23811,8803,8777
23812,9497,8777
23813,9667,8777
23814,8633,8778
23815,9305,8778
23816,9875,8784
23817,9880,8784
23818,9222,8787
23819,8789,8790
23820,8438,8793
23821,8502,8793
23822,8545,8793
23823,8656,8793
23824,8659,8793
23825,8682,8793
23826,8705,8793
23827,8759,8793
23828,8863,8793
23829,8865,8793
23830,8889,8793
23831,8901,8793
23832,8902,8793
23833,8908,8793
23834,8945,8793
23835,8953,8793
23836,9087,8793
23837,9091,8793
23838,9132,8793
23839,9150,8793
23840,9192,8793
23841,9208,8793
23842,9274,8793
23843,9337,8793
23844,9379,8793
23845,9392,8793
23846,9407,8793
23847,9427,8793
23848,9522,8793
23849,9536,8793
23850,9538,8793
23851,9599,8793
23852,9623,8793
23853,9626,8793
23854,9682,8793
23855,9767,8793
23856,9846,8793
23857,9848,8793
23858,9921,8793
23859,9932,8793
23860,9946,8793
23861,9964,8793
23862,9987,8793
23863,9988,8793
23864,10080,8793
23865,10087,8793
23866,10103,8793
23867,10135,8793
23868,10160,8793
23869,10176,8793
23870,10178,8793
23871,10353,8793
23872,10364,8793
23873,10481,8793
23874,10708,8793
23875,10844,8793
23876,8780,8794
23877,9641,8794
23878,9828,8794
23879,9168,8795
23880,8847,8800
23881,9084,8800
23882,9268,8815
23883,8921,8816
23884,9325,8817
23885,9236,8818
23886,9039,8822
23887,9157,8822
23888,9881,8822
23889,10771,8831
23890,10132,8836
23891,9267,8838
23892,9433,8838
23893,9493,8848
23894,10075,8848
23895,10435,8864
23896,10627,8869
23897,8850,8870
23898,9585,8873
23899,10846,8874
23900,9842,8875
23901,9118,8876
23902,9336,8877
23903,8788,8885
23904,9710,8885
23905,8716,8887
23906,10124,8888
23907,9937,8895
23908,8557,8899
23909,9531,8899
23910,10454,8899
23911,10765,8899
23912,8731,8914
23913,9357,8914
23914,9680,8916
23915,8816,8921
23916,9227,8923
23917,8672,8926
23918,10269,8927
23919,8647,8930
23920,9974,8930
23921,8944,8944
23922,9289,8946
23923,8622,8957
23924,10761,8958
23925,10554,8965
23926,11007,8965
23927,8969,8969
23928,8452,8973
23929,8643,8973
23930,9007,8973
23931,9237,8973
23932,9321,8973
23933,9991,8973
23934,10001,8973
23935,10205,8973
23936,10245,8973
23937,10580,8975
23938,8436,8976
23939,10116,8976
23940,10682,8976
23941,8979,8979
23942,9259,8986
23943,8695,8992
23944,9170,8992
23945,10650,8994
23946,11043,11041
23947,10061,8996
23948,8646,8998
23949,8815,9010
23950,8922,9010
23951,9286,9010
23952,10713,9010
23953,9013,9013
23954,10878,9016
23955,8703,9021
23956,9428,9023
23957,9605,9023
23958,10899,9023
23959,8415,9024
23960,8886,9024
23961,10257,9024
23962,10169,9026
23963,8814,9038
23964,10119,9038
23965,10417,9038
23966,8822,9040
23967,9206,9043
23968,9046,9046
23969,10855,9047
23970,8981,9049
23971,8360,9052
23972,8461,9052
23973,9051,9052
23974,9221,9052
23975,9468,9052
23976,9887,9052
23977,9747,9053
23978,10952,9056
23979,9036,9059
23980,9183,9062
23981,10228,9064
23982,9067,9067
23983,8651,9069
23984,9507,9072
23985,8967,9079
23986,9941,9082
23987,9050,9085
23988,10109,9088
23989,9100,9100
23990,10067,9100
23991,9102,9102
23992,9171,9102
23993,9852,9105
23994,11023,9107
23995,8708,9108
23996,9790,9109
23997,8416,9110
23998,9110,9110
23999,9113,9110
24000,9156,9110
24001,9525,9110
24002,10652,9110
24003,9365,9115
24004,9882,9116
24005,9721,9122
24006,9045,9123
24007,8772,9128
24008,10961,9128
24009,10258,9133
24010,10333,9135
24011,10127,9139
24012,9592,9140
24013,9573,9147
24014,9799,9147
24015,8843,9162
24016,9169,9169
24017,9436,9173
24018,8915,9174
24019,9174,9174
24020,10632,9175
24021,8898,9176
24022,9119,9181
24023,9702,9181
24024,8925,9182
24025,10726,9182
24026,9062,9183
24027,8991,9191
24028,8619,9193
24029,9698,9194
24030,10200,9194
24031,9112,9195
24032,9167,9195
24033,9699,9195
24034,9177,9196
24035,9196,9196
24036,10277,9196
24037,10308,9196
24038,10520,9220
24039,11004,9224
24040,9331,9225
24041,10816,9226
24042,10964,9231
24043,9817,9238
24044,10985,9247
24045,10596,9248
24046,10251,9250
24047,8410,9251
24048,8855,9252
24049,9773,9256
24050,8466,9268
24051,9266,9269
24052,8565,9271
24053,9948,9272
24054,9865,9282
24055,9995,9288
24056,10318,9288
24057,8946,9289
24058,8912,9292
24059,9181,9292
24060,9636,9292
24061,10577,9292
24062,9464,9295
24063,9010,9302
24064,9627,9307
24065,9188,9311
24066,9180,9314
24067,10243,9321
24068,9891,9324
24069,8642,9331
24070,9724,9331
24071,10468,9331
24072,8968,9334
24073,9055,9337
24074,9338,9338
24075,8817,9339
24076,9229,9340
24077,9839,9342
24078,10955,9343
24079,10047,9347
24080,8839,9349
24081,10829,9349
24082,10416,9352
24083,9490,9355
24084,9978,9358
24085,10606,9359
24086,10420,9362
24087,11043,11042
24088,9253,9369
24089,9316,9370
24090,9265,9372
24091,10005,9372
24092,10657,9372
24093,8699,9373
24094,8700,9373
24095,9529,9374
24096,9904,9375
24097,10214,9377
24098,9841,9379
24099,10267,9379
24100,10589,9379
24101,8810,9381
24102,8459,9382
24103,8987,9382
24104,9446,9382
24105,9386,9386
24106,9589,9386
24107,9294,9389
24108,9391,9391
24109,9393,9392
24110,10179,9392
24111,9210,9395
24112,9228,9395
24113,9893,9396
24114,9402,9402
24115,9257,9403
24116,9439,9403
24117,8733,9404
24118,9413,9412
24119,10789,9413
24120,8709,9414
24121,8928,9414
24122,10766,9414
24123,10794,9414
24124,8606,9419
24125,8853,9420
24126,8381,9423
24127,8890,9423
24128,9121,9423
24129,9127,9426
24130,9405,9435
24131,9905,9437
24132,8869,9439
24133,8913,9439
24134,9403,9439
24135,10346,9440
24136,9501,9445
24137,8491,9455
24138,8767,9455
24139,8983,9455
24140,9225,9455
24141,9359,9455
24142,9600,9455
24143,9707,9455
24144,9930,9455
24145,10035,9455
24146,10290,9455
24147,10511,9455
24148,10626,9455
24149,10024,9463
24150,9144,9471
24151,9452,9473
24152,8530,9475
24153,8805,9475
24154,9672,9476
24155,9140,9480
24156,10863,9480
24157,9482,9484
24158,9310,9485
24159,8542,9486
24160,8848,9493
24161,8406,9494
24162,9198,9494
24163,9477,9494
24164,10803,9494
24165,10925,9494
24166,9833,9496
24167,8688,9506
24168,9574,9509
24169,8629,9520
24170,9287,9520
24171,9315,9520
24172,9385,9520
24173,9409,9520
24174,10522,9520
24175,9532,9531
24176,9703,9531
24177,10146,9534
24178,9032,9540
24179,9033,9540
24180,8429,9541
24181,10929,9545
24182,9732,9548
24183,10527,9549
24184,8866,9552
24185,11024,9554
24186,8407,9555
24187,9130,9555
24188,9330,9555
24189,10507,9555
24190,8555,9556
24191,9879,9556
24192,8541,9560
24193,9462,9569
24194,9652,9569
24195,10607,9569
24196,8707,9570
24197,10186,9576
24198,10933,9578
24199,9922,9584
24200,9191,9587
24201,9588,9588
24202,8831,9604
24203,9201,9604
24204,9272,9604
24205,10184,9604
24206,10142,9605
24207,8371,9608
24208,8942,9608
24209,9083,9608
24210,9243,9608
24211,9383,9608
24212,9611,9608
24213,10760,9608
24214,10117,9613
24215,9491,9620
24216,9241,9624
24217,9762,9625
24218,8749,9628
24219,9765,9630
24220,9048,9634
24221,8587,9645
24222,8920,9645
24223,8977,9645
24224,9524,9645
24225,9749,9645
24226,10826,9645
24227,10920,9645
24228,9384,9646
24229,9548,9654
24230,10165,9654
24231,8999,9655
24232,8386,9656
24233,8522,9656
24234,10784,9656
24235,9668,9668
24236,9674,9675
24237,9356,9676
24238,9929,9677
24239,9678,9678
24240,10221,9681
24241,8892,9685
24242,9650,9686
24243,8938,9691
24244,10362,9691
24245,10775,9691
24246,8840,9692
24247,9086,9692
24248,9339,9692
24249,9528,9692
24250,9637,9692
24251,9775,9692
24252,10157,9692
24253,9890,9694
24254,8581,9695
24255,9940,9697
24256,9609,9701
24257,9456,9707
24258,9523,9711
24259,8450,9714
24260,8903,9715
24261,9239,9715
24262,9459,9715
24263,10389,9715
24264,9126,9717
24265,8460,9722
24266,9878,9727
24267,9117,9729
24268,8397,9733
24269,9190,9734
24270,9737,9737
24271,10000,9737
24272,10689,9737
24273,8448,9740
24274,8740,9742
24275,9052,9742
24276,9373,9742
24277,9665,9742
24278,9743,9742
24279,8713,9744
24280,9090,9748
24281,8494,9750
24282,10068,9756
24283,9457,9758
24284,8483,9759
24285,9752,9769
24286,8538,9770
24287,9901,9770
24288,10180,9770
24289,10699,9773
24290,9376,9777
24291,9561,9777
24292,10871,9778
24293,8832,9779
24294,9146,9779
24295,10192,9779
24296,8960,9780
24297,9544,9780
24298,9581,9780
24299,9598,9780
24300,10198,9780
24301,10876,9780
24302,10888,9780
24303,9411,9781
24304,9521,9781
24305,8711,9786
24306,9549,9788
24307,9719,9788
24308,9568,9793
24309,10972,9794
24310,8572,9795
24311,10379,9795
24312,9796,9796
24313,8962,9799
24314,9066,9799
24315,9147,9799
24316,9160,9802
24317,8401,9803
24318,8717,9804
24319,9369,9804
24320,9380,9804
24321,9939,9804
24322,10801,9804
24323,9425,9805
24324,10742,9818
24325,9983,9821
24326,9564,9829
24327,10093,9830
24328,9809,9831
24329,8951,9832
24330,10167,9832
24331,8712,9834
24332,8872,9835
24333,9053,9835
24334,9065,9835
24335,9309,9835
24336,9415,9835
24337,10222,9835
24338,8639,9838
24339,9591,9838
24340,10230,9838
24341,10294,9838
24342,10523,9838
24343,8525,9839
24344,8988,9840
24345,9161,9840
24346,9923,9840
24347,9432,9843
24348,9845,9845
24349,8827,9847
24350,9847,9847
24351,10108,9849
24352,10592,9850
24353,8603,9851
24354,9347,9851
24355,10140,9851
24356,9016,9854
24357,8421,9857
24358,9345,9857
24359,9483,9857
24360,9542,9858
24361,10508,9858
24362,9671,9859
24363,8952,9861
24364,9207,9861
24365,9692,9861
24366,10684,9861
24367,8589,9862
24368,9217,9870
24369,9418,9870
24370,9871,9873
24371,10043,9877
24372,9556,9879
24373,8800,9881
24374,8804,9886
24375,9495,9886
24376,8819,9888
24377,9870,9888
24378,9214,9889
24379,11036,9890
24380,9863,9896
24381,10859,9897
24382,10253,9899
24383,8618,9908
24384,8364,9909
24385,8524,9909
24386,9557,9909
24387,10025,9909
24388,9649,9910
24389,9434,9911
24390,9465,9912
24391,9440,9913
