,sym1,sym2
31143,626,292
31144,626,55
31145,626,744
31146,626,95
31147,626,240
31148,626,46
31149,626,224
31150,626,63
31151,626,593
31152,626,289
31153,626,824
31154,626,741
31155,626,154
31156,29,182
31157,29,760
31158,29,530
31159,29,493
31160,29,296
31161,29,226
31162,29,54
31163,29,234
31164,29,404
31165,29,273
31166,29,1032
31167,29,971
31168,29,292
31169,29,55
31170,29,391
31171,29,288
31172,29,744
31173,29,95
31174,29,346
31175,29,92
31176,29,765
31177,29,46
31178,29,224
31179,29,494
31180,29,63
31181,29,734
31182,29,964
31183,29,289
31184,29,720
31185,29,950
31186,29,708
31187,29,970
31188,29,59
31189,29,897
31190,29,33
31191,29,845
31192,29,532
31193,29,741
31194,29,492
31195,29,876
31196,558,182
31197,558,277
31198,558,714
31199,558,493
31200,558,296
31201,558,992
31202,558,325
31203,558,694
31204,558,832
31205,558,462
31206,558,969
31207,558,939
31208,558,1032
31209,558,55
31210,558,744
31211,558,15
31212,558,696
31213,558,833
31214,558,149
31215,558,698
31216,558,95
31217,558,346
31218,558,431
31219,558,240
31220,558,166
31221,558,243
31222,558,765
31223,558,695
31224,558,508
31225,558,46
31226,558,295
31227,558,224
31228,558,494
31229,558,915
31230,558,63
31231,558,902
31232,558,734
31233,558,792
31234,558,720
31235,558,699
31236,558,1046
31237,558,509
31238,558,672
31239,558,33
31240,558,661
31241,558,845
31242,558,532
31243,558,113
31244,558,741
31245,558,120
31246,558,871
31247,558,480
31248,558,492
31249,558,876
31250,558,997
31251,960,272
31252,960,0
31253,960,443
31254,960,1065
31255,960,568
31256,960,307
31257,960,807
31258,960,479
31259,960,473
31260,960,793
31261,960,3
31262,960,792
31263,960,658
31264,960,136
31265,960,162
31266,33,615
31267,33,171
31268,33,182
31269,33,81
31270,33,789
31271,33,786
31272,33,277
31273,33,714
31274,33,795
31275,33,850
31276,33,82
31277,33,736
31278,33,305
31279,33,371
31280,33,530
31281,33,544
31282,33,1033
31283,33,505
31284,33,428
31285,33,231
31286,33,493
31287,33,710
31288,33,12
31289,33,296
31290,33,953
31291,33,729
31292,33,147
31293,33,226
31294,33,782
31295,33,992
31296,33,282
31297,33,54
31298,33,694
31299,33,591
31300,33,58
31301,33,215
31302,33,1000
31303,33,161
31304,33,234
31305,33,955
31306,33,404
31307,33,985
31308,33,418
31309,33,542
31310,33,592
31311,33,958
31312,33,435
31313,33,273
31314,33,984
31315,33,832
31316,33,863
31317,33,969
31318,33,644
31319,33,848
31320,33,679
31321,33,51
31322,33,939
31323,33,945
31324,33,1032
31325,33,87
31326,33,774
31327,33,514
31328,33,582
31329,33,4
31330,33,574
31331,33,852
31332,33,300
31333,33,971
31334,33,106
31335,33,957
31336,33,990
31337,33,594
31338,33,200
31339,33,281
31340,33,292
31341,33,55
31342,33,954
31343,33,935
31344,33,64
31345,33,893
31346,33,288
31347,33,399
31348,33,309
31349,33,931
31350,33,744
31351,33,763
31352,33,39
31353,33,15
31354,33,27
31355,33,216
31356,33,655
31357,33,696
31358,33,653
31359,33,340
31360,33,188
31361,33,833
31362,33,149
31363,33,698
31364,33,95
31365,33,750
31366,33,346
31367,33,503
31368,33,322
31369,33,431
31370,33,240
31371,33,166
31372,33,243
31373,33,458
31374,33,588
31375,33,1036
31376,33,92
31377,33,858
31378,33,765
31379,33,695
31380,33,508
31381,33,46
31382,33,204
31383,33,295
31384,33,804
31385,33,402
31386,33,713
31387,33,224
31388,33,1034
31389,33,799
31390,33,88
31391,33,494
31392,33,323
31393,33,258
31394,33,846
31395,33,775
31396,33,633
31397,33,915
31398,33,63
31399,33,902
31400,33,973
31401,33,734
31402,33,940
31403,33,838
31404,33,511
31405,33,569
31406,33,548
31407,33,687
31408,33,883
31409,33,603
31410,33,291
31411,33,122
31412,33,964
31413,33,366
31414,33,660
31415,33,461
31416,33,289
31417,33,743
31418,33,678
31419,33,368
31420,33,450
31421,33,792
31422,33,956
31423,33,720
31424,33,254
31425,33,245
31426,33,555
31427,33,118
31428,33,269
31429,33,950
31430,33,286
31431,33,719
31432,33,699
31433,33,824
31434,33,972
31435,33,982
31436,33,970
31437,33,693
31438,33,59
31439,33,1041
31440,33,905
31441,33,173
31442,33,246
31443,33,959
31444,33,1046
31445,33,766
31446,33,1004
31447,33,509
31448,33,668
31449,33,895
31450,33,645
31451,33,181
31452,33,897
31453,33,672
31454,33,29
31455,33,558
31456,33,1031
31457,33,928
31458,33,661
31459,33,952
31460,33,845
31461,33,504
31462,33,532
31463,33,113
31464,33,306
31465,33,741
31466,33,120
31467,33,205
31468,33,170
31469,33,871
31470,33,1035
31471,33,480
31472,33,70
31473,33,492
31474,33,154
31475,33,876
31476,33,997
31477,33,930
31478,33,549
31479,33,761
31480,33,321
31481,758,144
31482,758,152
31483,1026,615
31484,1026,364
31485,1026,795
31486,1026,82
31487,1026,707
31488,1026,505
31489,1026,296
31490,1026,75
31491,1026,226
31492,1026,782
31493,1026,887
31494,1026,58
31495,1026,435
31496,1026,643
31497,1026,380
31498,1026,87
31499,1026,514
31500,1026,574
31501,1026,852
31502,1026,971
31503,1026,594
31504,1026,65
31505,1026,55
31506,1026,381
31507,1026,68
31508,1026,744
31509,1026,655
31510,1026,653
31511,1026,149
31512,1026,95
31513,1026,1012
31514,1026,478
31515,1026,46
31516,1026,667
31517,1026,540
31518,1026,224
31519,1026,1023
31520,1026,799
31521,1026,633
31522,1026,63
31523,1026,1014
31524,1026,366
31525,1026,289
31526,1026,790
31527,1026,357
31528,1026,48
31529,1026,118
31530,1026,950
31531,1026,668
31532,1026,175
31533,1026,897
31534,1026,466
31535,1026,1019
31536,1026,532
31537,1026,741
31538,1026,641
31539,1026,154
31540,1026,321
31541,1054,975
31542,466,364
31543,466,296
31544,466,887
31545,466,55
31546,466,744
31547,466,95
31548,466,46
31549,466,224
31550,466,1023
31551,466,63
31552,466,1026
31553,466,532
31554,466,741
31555,466,321
31556,614,592
31557,614,939
31558,614,718
31559,614,931
31560,614,15
31561,614,998
31562,614,630
31563,614,555
31564,614,928
31565,614,930
31566,1031,171
31567,1031,182
31568,1031,428
31569,1031,493
31570,1031,296
31571,1031,435
31572,1031,1032
31573,1031,87
31574,1031,852
31575,1031,594
31576,1031,55
31577,1031,744
31578,1031,216
31579,1031,95
31580,1031,346
31581,1031,765
31582,1031,46
31583,1031,224
31584,1031,494
31585,1031,63
31586,1031,734
31587,1031,687
31588,1031,289
31589,1031,720
31590,1031,254
31591,1031,173
31592,1031,33
31593,1031,845
31594,1031,532
31595,1031,741
31596,1031,170
31597,1031,492
31598,1031,876
31599,916,396
31600,916,149
31601,916,95
31602,916,11
31603,916,829
31604,916,831
31605,916,830
31606,916,432
31607,916,532
31608,500,82
31609,500,305
31610,500,371
31611,500,296
31612,500,226
31613,500,782
31614,500,282
31615,500,971
31616,500,303
31617,500,292
31618,500,55
31619,500,64
31620,500,931
31621,500,744
31622,500,95
31623,500,46
31624,500,224
31625,500,63
31626,500,291
31627,500,289
31628,500,450
31629,500,555
31630,500,269
31631,500,950
31632,500,928
31633,500,532
31634,500,741
31635,500,930
31636,500,321
31637,928,182
31638,928,527
31639,928,81
31640,928,277
31641,928,1049
31642,928,452
31643,928,850
31644,928,82
31645,928,760
31646,928,114
31647,928,305
31648,928,371
31649,928,192
31650,928,530
31651,928,544
31652,928,1033
31653,928,505
31654,928,797
31655,928,428
31656,928,231
31657,928,493
31658,928,710
31659,928,12
31660,928,296
31661,928,953
31662,928,75
31663,928,226
31664,928,782
31665,928,489
31666,928,282
31667,928,694
31668,928,591
31669,928,290
31670,928,1000
31671,928,612
31672,928,234
31673,928,955
31674,928,817
31675,928,985
31676,928,776
31677,928,711
31678,928,592
31679,928,922
31680,928,958
31681,928,589
31682,928,285
31683,928,435
31684,928,273
31685,928,984
31686,928,832
31687,928,863
31688,928,791
31689,928,939
31690,928,164
31691,928,211
31692,928,1032
31693,928,784
31694,928,177
31695,928,87
31696,928,774
31697,928,582
31698,928,882
31699,928,574
31700,928,852
31701,928,300
31702,928,971
31703,928,106
31704,928,303
31705,928,957
31706,928,594
31707,928,281
31708,928,292
31709,928,55
31710,928,954
31711,928,935
31712,928,64
31713,928,893
31714,928,68
31715,928,288
31716,928,399
31717,928,931
31718,928,744
31719,928,15
31720,928,27
31721,928,216
31722,928,382
31723,928,339
31724,928,655
31725,928,696
31726,928,833
31727,928,749
31728,928,998
31729,928,149
31730,928,698
31731,928,95
31732,928,454
31733,928,750
31734,928,346
31735,928,503
31736,928,783
31737,928,322
31738,928,240
31739,928,166
31740,928,243
31741,928,458
31742,928,588
31743,928,92
31744,928,566
31745,928,765
31746,928,754
31747,928,695
31748,928,46
31749,928,498
31750,928,295
31751,928,804
31752,928,355
31753,928,929
31754,928,912
31755,928,142
31756,928,540
31757,928,224
31758,928,1034
31759,928,265
31760,928,26
31761,928,983
31762,928,88
31763,928,494
31764,928,323
31765,928,941
31766,928,258
31767,928,775
31768,928,63
31769,928,902
31770,928,973
31771,928,734
31772,928,163
31773,928,511
31774,928,840
31775,928,569
31776,928,883
31777,928,352
31778,928,291
31779,928,964
31780,928,366
31781,928,660
31782,928,616
31783,928,461
31784,928,394
31785,928,289
31786,928,743
31787,928,368
31788,928,19
31789,928,450
31790,928,357
31791,928,792
31792,928,842
31793,928,956
31794,928,630
31795,928,720
31796,928,254
31797,928,245
31798,928,555
31799,928,118
31800,928,269
31801,928,900
31802,928,950
31803,928,286
31804,928,1060
31805,928,436
31806,928,525
31807,928,699
31808,928,824
31809,928,972
31810,928,970
31811,928,1041
31812,928,905
31813,928,246
31814,928,988
31815,928,959
31816,928,766
31817,928,360
31818,928,156
31819,928,895
31820,928,897
31821,928,672
31822,928,14
31823,928,33
31824,928,614
31825,928,500
31826,928,952
31827,928,845
31828,928,532
31829,928,306
31830,928,741
31831,928,168
31832,928,120
31833,928,205
31834,928,871
31835,928,1035
31836,928,127
31837,928,70
31838,928,24
31839,928,492
31840,928,154
31841,928,876
31842,928,997
31843,928,930
31844,928,383
31845,928,510
31846,928,642
31847,928,321
31848,661,182
31849,661,277
31850,661,867
31851,661,493
31852,661,992
31853,661,694
31854,661,542
31855,661,74
31856,661,285
31857,661,832
31858,661,462
31859,661,969
31860,661,939
31861,661,1032
31862,661,263
31863,661,15
31864,661,696
31865,661,833
31866,661,698
31867,661,868
31868,661,346
31869,661,503
31870,661,431
31871,661,240
31872,661,166
31873,661,765
31874,661,695
31875,661,508
31876,661,60
31877,661,494
31878,661,915
31879,661,902
31880,661,734
31881,661,284
31882,661,866
31883,661,792
31884,661,987
31885,661,720
31886,661,869
31887,661,723
31888,661,699
31889,661,1046
31890,661,509
31891,661,672
31892,661,558
31893,661,33
31894,661,845
31895,661,1042
31896,661,113
31897,661,874
31898,661,871
31899,661,480
31900,661,492
31901,661,876
31902,661,997
31903,661,865
31904,207,296
31905,207,55
31906,207,744
31907,207,95
31908,207,46
31909,207,224
31910,207,63
31911,207,741
31912,952,182
31913,952,277
31914,952,82
31915,952,544
31916,952,231
31917,952,493
31918,952,296
31919,952,953
31920,952,226
31921,952,694
31922,952,591
31923,952,612
31924,952,955
31925,952,817
31926,952,542
31927,952,592
31928,952,958
31929,952,435
31930,952,832
31931,952,939
31932,952,164
31933,952,1032
31934,952,87
31935,952,774
31936,952,882
31937,952,852
31938,952,971
31939,952,718
31940,952,957
31941,952,594
31942,952,292
31943,952,55
31944,952,954
31945,952,935
31946,952,893
31947,952,931
31948,952,744
31949,952,15
31950,952,216
31951,952,382
31952,952,696
31953,952,833
31954,952,698
31955,952,95
31956,952,750
31957,952,346
31958,952,503
31959,952,240
31960,952,166
31961,952,243
31962,952,588
31963,952,566
31964,952,765
31965,952,695
31966,952,46
31967,952,295
31968,952,804
31969,952,224
31970,952,88
31971,952,494
31972,952,941
31973,952,775
31974,952,63
31975,952,902
31976,952,973
31977,952,734
31978,952,883
31979,952,291
31980,952,964
31981,952,461
31982,952,289
31983,952,743
31984,952,956
31985,952,720
31986,952,245
31987,952,677
31988,952,555
31989,952,950
31990,952,286
31991,952,699
31992,952,1041
31993,952,905
31994,952,959
31995,952,897
31996,952,672
31997,952,14
31998,952,33
31999,952,928
32000,952,845
32001,952,532
32002,952,306
32003,952,741
32004,952,168
32005,952,120
32006,952,492
32007,952,154
32008,952,876
32009,952,997
32010,952,383
32011,845,615
32012,845,171
32013,845,182
32014,845,81
32015,845,789
32016,845,786
32017,845,277
32018,845,714
32019,845,795
32020,845,850
32021,845,82
32022,845,736
32023,845,305
32024,845,371
32025,845,530
32026,845,544
32027,845,1033
32028,845,505
32029,845,428
32030,845,231
32031,845,493
32032,845,710
32033,845,12
32034,845,296
32035,845,953
32036,845,729
32037,845,147
32038,845,226
32039,845,782
32040,845,992
32041,845,282
32042,845,54
32043,845,694
32044,845,591
32045,845,58
32046,845,215
32047,845,1000
32048,845,161
32049,845,234
32050,845,955
32051,845,404
32052,845,985
32053,845,418
32054,845,542
32055,845,592
32056,845,958
32057,845,435
32058,845,273
32059,845,984
32060,845,832
32061,845,863
32062,845,969
32063,845,644
32064,845,848
32065,845,679
32066,845,51
32067,845,939
32068,845,945
32069,845,1032
32070,845,87
32071,845,774
32072,845,514
32073,845,582
32074,845,4
32075,845,574
32076,845,852
32077,845,300
32078,845,971
32079,845,106
32080,845,957
32081,845,990
32082,845,594
32083,845,200
32084,845,281
32085,845,292
32086,845,55
32087,845,954
32088,845,935
32089,845,64
32090,845,893
32091,845,288
32092,845,399
32093,845,309
32094,845,931
32095,845,744
32096,845,763
32097,845,39
32098,845,15
32099,845,27
32100,845,216
32101,845,655
32102,845,696
32103,845,653
32104,845,340
32105,845,188
32106,845,833
32107,845,149
32108,845,698
32109,845,95
32110,845,750
32111,845,346
32112,845,503
32113,845,322
32114,845,431
32115,845,240
32116,845,166
32117,845,243
32118,845,458
32119,845,588
32120,845,1036
32121,845,92
32122,845,858
32123,845,765
32124,845,695
32125,845,508
32126,845,46
32127,845,204
32128,845,295
32129,845,804
32130,845,402
32131,845,713
32132,845,224
32133,845,1034
32134,845,799
32135,845,88
32136,845,494
32137,845,323
32138,845,258
32139,845,846
32140,845,775
32141,845,633
32142,845,915
32143,845,63
32144,845,902
32145,845,973
32146,845,734
32147,845,940
32148,845,838
32149,845,511
32150,845,569
32151,845,548
32152,845,687
32153,845,883
32154,845,603
32155,845,291
32156,845,122
32157,845,964
32158,845,366
32159,845,660
32160,845,461
32161,845,289
32162,845,743
32163,845,678
32164,845,368
32165,845,450
32166,845,792
32167,845,956
32168,845,720
32169,845,254
32170,845,245
32171,845,555
32172,845,118
32173,845,269
32174,845,950
32175,845,286
32176,845,719
32177,845,699
32178,845,824
32179,845,972
32180,845,982
32181,845,970
32182,845,693
32183,845,59
32184,845,1041
32185,845,905
32186,845,173
32187,845,246
32188,845,959
32189,845,1046
32190,845,766
32191,845,1004
32192,845,509
32193,845,668
32194,845,895
32195,845,645
32196,845,181
32197,845,897
32198,845,672
32199,845,29
32200,845,558
32201,845,33
32202,845,1031
32203,845,928
32204,845,661
32205,845,952
32206,845,504
32207,845,532
32208,845,113
32209,845,306
32210,845,741
32211,845,120
32212,845,205
32213,845,170
32214,845,871
32215,845,1035
32216,845,480
32217,845,70
32218,845,492
32219,845,154
32220,845,876
32221,845,997
32222,845,930
32223,845,549
32224,845,761
32225,845,321
32226,504,182
32227,504,634
32228,504,82
32229,504,736
32230,504,493
32231,504,710
32232,504,296
32233,504,729
32234,504,226
32235,504,909
32236,504,608
32237,504,215
32238,504,435
32239,504,643
32240,504,1009
32241,504,1032
32242,504,87
32243,504,514
32244,504,348
32245,504,574
32246,504,852
32247,504,971
32248,504,594
32249,504,292
32250,504,55
32251,504,893
32252,504,196
32253,504,481
32254,504,517
32255,504,744
32256,504,655
32257,504,653
32258,504,217
32259,504,95
32260,504,92
32261,504,765
32262,504,456
32263,504,46
32264,504,506
32265,504,224
32266,504,1024
32267,504,88
32268,504,494
32269,504,63
32270,504,734
32271,504,193
32272,504,511
32273,504,291
32274,504,366
32275,504,461
32276,504,289
32277,504,1015
32278,504,720
32279,504,950
32280,504,824
32281,504,905
32282,504,904
32283,504,645
32284,504,897
32285,504,33
32286,504,845
32287,504,1019
32288,504,532
32289,504,741
32290,504,641
32291,504,492
32292,504,154
32293,504,876
32294,504,510
32295,504,642
32296,504,321
32297,1042,867
32298,1042,296
32299,1042,74
32300,1042,164
32301,1042,882
32302,1042,263
32303,1042,55
32304,1042,744
32305,1042,95
32306,1042,868
32307,1042,60
32308,1042,46
32309,1042,224
32310,1042,63
32311,1042,284
32312,1042,866
32313,1042,987
32314,1042,869
32315,1042,723
32316,1042,1046
32317,1042,14
32318,1042,661
32319,1042,532
32320,1042,874
32321,1042,741
32322,1042,168
32323,1042,871
32324,1042,480
32325,1042,383
32326,1042,865
32327,50,249
32328,50,628
32329,50,739
32330,50,251
32331,1019,283
32332,1019,634
32333,1019,505
32334,1019,620
32335,1019,296
32336,1019,226
32337,1019,921
32338,1019,607
32339,1019,608
32340,1019,215
32341,1019,717
32342,1019,435
32343,1019,863
32344,1019,643
32345,1019,1009
32346,1019,13
32347,1019,87
32348,1019,514
32349,1019,348
32350,1019,574
32351,1019,852
32352,1019,971
32353,1019,106
32354,1019,25
32355,1019,594
32356,1019,55
32357,1019,381
32358,1019,119
32359,1019,893
32360,1019,481
32361,1019,942
32362,1019,517
32363,1019,744
32364,1019,133
32365,1019,653
32366,1019,149
32367,1019,217
32368,1019,95
32369,1019,322
32370,1019,456
32371,1019,46
32372,1019,224
32373,1019,1023
32374,1019,1024
32375,1019,88
32376,1019,258
32377,1019,63
32378,1019,511
32379,1019,40
32380,1019,291
32381,1019,660
32382,1019,461
32383,1019,289
32384,1019,709
32385,1019,981
32386,1019,950
32387,1019,822
32388,1019,824
32389,1019,1041
32390,1019,905
32391,1019,668
32392,1019,895
32393,1019,897
32394,1019,1026
32395,1019,504
32396,1019,532
32397,1019,741
32398,1019,641
32399,1019,154
32400,1019,966
32401,1019,510
32402,1019,321
32403,532,615
32404,532,283
32405,532,364
32406,532,171
32407,532,518
32408,532,182
32409,532,579
32410,532,527
32411,532,81
32412,532,789
32413,532,926
32414,532,786
32415,532,277
